아이템아이디,행사주관기관,행사명,모집인원/구분,예약최대인원,예약최소인원,행사시작일,행사종료일,예약시작일,예약종료일,예약시작시간,예약종료시간,휴무요일,당일예약가능여부
1785,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,0,4,2020-10-17,2020-10-17,2020-10-17,2020-10-17,0,24,,1
1786,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-10-18,2020-10-18,2020-10-18,2020-10-18,0,24,,1
1787,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,4,2020-10-20,2020-10-20,2020-10-20,2020-10-20,0,24,,1
1788,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-10-21,2020-10-21,2020-10-21,2020-10-21,0,24,,1
1789,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,4,2020-10-22,2020-10-22,2020-10-22,2020-10-22,0,24,,1
1790,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-10-23,2020-10-23,2020-10-23,2020-10-23,0,24,,1
1791,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-10-24,2020-10-24,2020-10-24,2020-10-24,0,24,,1
1792,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-10-25,2020-10-25,2020-10-25,2020-10-25,0,24,,1
1793,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,4,2020-10-27,2020-10-27,2020-10-27,2020-10-27,0,24,,1
1794,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2020-10-28,2020-10-28,2020-10-28,2020-10-28,0,24,,1
1795,"물향기-해설프로그램(개인,단체)",오전10시,80명/일,0,4,2020-10-29,2020-10-29,2020-10-29,2020-10-29,0,24,,1
1796,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2020-10-30,2020-10-30,2020-10-30,2020-10-30,0,24,,1
1797,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-10-31,2020-10-31,2020-10-31,2020-10-31,0,24,,1
1798,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,0,4,2020-11-03,2020-11-03,2020-11-03,2020-11-03,0,24,,1
1799,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-11-04,2020-11-04,2020-11-04,2020-11-04,0,24,,1
1800,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-05,2020-11-05,2020-11-05,2020-11-05,0,24,,1
1801,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,0,4,2020-11-07,2020-11-07,2020-11-07,2020-11-07,0,24,,1
1802,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-08,2020-11-08,2020-11-08,2020-11-08,0,24,,1
1803,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,0,4,2020-11-10,2020-11-10,2020-11-10,2020-11-10,0,24,,1
1804,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-11-11,2020-11-11,2020-11-11,2020-11-11,0,24,,1
1805,"물향기-해설프로그램(개인,단체)",오전10시,90명/일,0,4,2020-11-12,2020-11-12,2020-11-12,2020-11-12,0,24,,1
1806,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-13,2020-11-13,2020-11-13,2020-11-13,0,24,,1
1807,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,0,4,2020-11-14,2020-11-14,2020-11-14,2020-11-14,0,24,,1
1808,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-11-15,2020-11-15,2020-11-15,2020-11-15,0,24,,1
1809,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-17,2020-11-17,2020-11-17,2020-11-17,0,24,,1
1810,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-18,2020-11-18,2020-11-18,2020-11-18,0,24,,1
1811,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,4,2020-11-19,2020-11-19,2020-11-19,2020-11-19,0,24,,1
1371,"물향기-해설프로그램(개인,단체)",오전10시,60명/일,0,3,2018-11-08,2018-11-08,2018-11-08,2018-11-08,0,24,,1
1372,"물향기-해설프로그램(개인,단체)",오전10시,90명/일,0,3,2018-11-09,2018-11-09,2018-11-09,2018-11-09,0,24,,1
1373,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,3,2018-11-10,2018-11-10,2018-11-10,2018-11-10,0,24,,1
1374,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,3,2018-11-11,2018-11-11,2018-11-11,2018-11-11,0,24,,1
1375,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,3,2018-11-13,2018-11-13,2018-11-13,2018-11-13,0,24,,1
1376,"물향기-해설프로그램(개인,단체)",오전10시,60명/일,0,3,2018-11-14,2018-11-14,2018-11-14,2018-11-14,0,24,,1
1377,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,3,2018-11-15,2018-11-15,2018-11-15,2018-11-15,0,24,,1
1378,강씨봉자연휴양림 숲속모험놀이시설,모험놀이시설 이용(15:30~17:00),20명/일,5,1,2018-10-09,2018-11-30,2018-10-02,2018-10-15,0,24,,1
1379,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-10-09,2018-11-30,2018-10-02,2018-10-15,0,24,,1
1380,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-10-09,2018-11-30,2018-10-02,2018-10-15,0,24,,1
1381,강씨봉자연휴양림 숲속모험놀이시설,모험놀이시설 이용(15:30~17:00),20명/일,5,1,2018-10-16,2018-11-30,2018-10-09,2018-10-22,0,24,|tue,1
1382,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-10-16,2018-11-30,2018-10-09,2018-10-22,0,24,|tue,1
1383,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-10-16,2018-11-30,2018-10-09,2018-10-22,0,24,|tue,0
1384,강씨봉자연휴양림 숲속모험놀이시설,모험놀이시설 이용(15:30~17:00),20명/일,5,1,2018-10-23,2018-11-30,2018-10-16,2018-10-31,0,24,|tue,1
1385,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-10-23,2018-11-30,2018-10-16,2018-10-29,0,24,|tue,1
1386,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-10-23,2018-11-30,2018-10-16,2018-10-29,0,24,|tue,1
1387,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-10-30,2018-12-31,2018-10-23,2018-11-05,0,24,|tue,1
1388,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-10-30,2018-12-31,2018-10-23,2018-11-05,0,24,|tue,1
1389,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-11-06,2018-12-31,2018-10-30,2018-11-12,0,24,|tue,1
1390,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-11-06,2018-12-31,2018-10-30,2018-11-12,0,24,|tue,1
1391,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-11-13,2018-12-31,2018-11-06,2018-11-19,0,24,|tue,1
1392,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-11-13,2018-12-31,2018-11-06,2018-11-19,0,24,|tue,1
1393,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-11-20,2018-12-31,2018-11-13,2018-11-26,0,24,|tue,1
1394,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-11-20,2018-12-31,2018-11-13,2018-11-26,0,24,|tue,1
1395,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-11-27,2018-12-31,2018-11-20,2018-12-03,0,24,|tue,1
1396,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-11-27,2018-12-31,2018-11-20,2018-12-03,0,24,|tue,1
1397,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-12-04,2018-12-31,2018-11-27,2018-12-10,0,24,|tue,1
1398,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-12-04,2018-12-31,2018-11-27,2018-12-10,0,24,|tue,1
1399,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-12-11,2019-01-31,2018-12-04,2018-12-17,0,24,|tue,1
1400,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-12-11,2019-01-31,2018-12-17,2018-12-17,0,24,|tue,1
1401,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-12-18,2019-01-31,2018-12-11,2018-12-24,0,24,|tue,1
1402,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-12-18,2019-01-31,2018-12-11,2018-12-24,0,24,|tue,1
1405,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(09:30~11:00),20명/일,5,1,2018-12-25,2019-01-31,2018-12-18,2018-12-26,0,24,,1
1406,강씨봉자연휴양림 체험프로그램,숲해설 및 체험(13:30~15:00),20명/일,5,1,2018-12-25,2019-01-31,2018-12-18,2018-12-26,0,24,,1
1407,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2018-12-27,2019-01-31,2018-12-18,2018-12-31,0,24,|tue,1
1408,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2018-12-27,2019-01-31,2018-12-18,2018-12-31,0,24,|tue,1
1409,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2019-01-01,2019-01-31,2018-12-24,2019-01-07,0,24,,1
1410,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2019-01-01,2019-01-31,2018-12-24,2019-01-07,0,24,,1
1411,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2019-01-08,2019-02-28,2018-12-27,2019-01-14,0,24,|tue,1
1412,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2019-01-08,2019-02-28,2018-12-27,2019-01-14,0,24,|tue,1
1413,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2019-01-15,2019-02-28,2019-01-08,2019-01-21,0,24,|tue,1
1414,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2019-01-15,2019-02-28,2019-01-08,2019-01-21,0,24,|tue,1
1415,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2019-01-22,2019-02-28,2019-01-15,2019-01-28,0,24,|tue,1
1416,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2019-01-22,2019-02-28,2019-01-15,2019-01-28,0,24,|tue,1
1417,강씨봉자연휴양림 체험프로그램,숲체험(09:30~11:00),20명/일,5,1,2019-01-29,2019-03-31,2019-01-22,2019-02-04,0,24,|tue,1
1418,강씨봉자연휴양림 체험프로그램,숲체험(13:30~15:00),20명/일,5,1,2019-01-29,2019-03-31,2019-01-22,2019-02-04,0,24,|tue,1
1419,강씨봉자연휴양림 체험프로그램,숲해설(09:30~11:00),20명/일,5,1,2019-02-05,2019-03-31,2019-01-22,2019-02-11,0,24,,1
1420,강씨봉자연휴양림 체험프로그램,숲해설(13:30~15:00),20명/일,5,1,2019-02-05,2019-03-31,2019-01-22,2019-02-11,0,24,,1
2236,연인산 숲체험프로그램,환두레 5세 [오전 10시~12시],20명/일,20,2,2022-06-23,2022-06-23,2022-06-23,2022-06-23,0,24,,0
2237,연인산 숲체험프로그램,마장초 6학년 [오전 10시~12시],20명/일,20,2,2022-06-24,2022-06-24,2022-06-24,2022-06-24,0,24,,0
2238,연인산 숲체험프로그램,마장초등 4학년[10:00-12:00],20명/일,20,2,2022-06-20,2022-06-20,2022-06-20,2022-06-20,0,24,,0
2239,연인산 숲체험프로그램,율길초등 6학년[10:00-12:00],20명/일,20,2,2022-06-27,2022-06-27,2022-06-27,2022-06-27,0,24,,0
2240,연인산 숲체험프로그램,마장초등 1학년[10:00-12:00],20명/일,20,2,2022-06-28,2022-06-28,2022-06-28,2022-06-28,0,24,,0
2241,연인산 숲체험프로그램,마장초등 5학년[10:00-12:00],20명/일,20,2,2022-06-29,2022-06-29,2022-06-29,2022-06-29,0,24,,0
2242,연인산 숲체험프로그램,마장초등 2학년[10:00-12:00],20명/일,20,2,2022-06-30,2022-06-30,2022-06-30,2022-06-30,0,24,,0
2243,연인산 숲체험프로그램,홍익6세 [오전 10시~12시],20명/일,20,2,2022-06-30,2022-06-30,2022-06-30,2022-06-30,0,24,,0
2252,물향기-체험프로그램(가족)-Not used,<10시 유아가족> 조물조물 자연물만들기-7/2,20명/일,5,2,2022-07-09,2022-07-09,2022-06-13,2022-07-31,10,24,,1
2253,물향기-체험프로그램(개인-비대면)-Not used,<14시 개인>물향기에코티어링 - 7월,20명/일,8,2,2022-07-01,2022-07-31,2022-06-09,2022-07-31,0,24,|sun|mon|wed|fri|sat,1
2254,물향기-체험프로그램(가족)-Not used,<14시 초등가족> 목공예체험 7/2,20명/일,5,2,2022-07-09,2022-07-09,2022-06-13,2022-07-31,10,24,,1
2255,물향기-체험프로그램(가족)-Not used,<10시 유아가족> 조물조물자연물만들기 7/4,20명/일,5,2,2022-07-23,2022-07-23,2022-06-13,2022-07-31,10,24,,1
2256,물향기-체험프로그램(가족)-Not used,<14시 초등가족> 목공예 체험 7/4,20명/일,5,2,2022-07-23,2022-07-23,2022-06-13,2022-07-31,10,24,,1
2266,연인산 숲체험프로그램,"예원 5,7세 [오전 10시~12시]",20명/일,20,20,2022-06-21,2022-06-21,2022-06-21,2022-06-21,0,24,|sun|sat,1
2267,연인산 숲체험프로그램,예원6세 [오전 10시~12시],20명/일,20,20,2022-06-22,2022-06-22,2022-06-22,2022-06-22,0,24,,1
2268,연인산 숲체험프로그램,"청평 사랑의 동산 5,6,7세 [오전 10시~12시]",20명/일,20,20,2022-06-23,2022-06-23,2022-06-23,2022-06-23,0,24,,1
2272,민물고기생태체험학교예약,2022년 생태체험학교 예약(7월 15일),31명/기간,4,2,,,2022-06-17,2022-06-22,9,24,|sun|sat,0
2273,민물고기생태체험학교예약,2022년 생태체험학교 예약(7월 29일),30명/기간,4,2,,,2022-06-17,2022-06-22,9,24,|sun|sat,0
2274,민물고기생태체험학교예약,2022년 생태체험학교 예약(8월 12일),30명/기간,4,2,,,2022-06-17,2022-06-22,9,24,|sun|sat,0
2275,민물고기생태체험학교예약,2022년 생태체험학교 예약(8월 26일),31명/기간,4,2,,,2022-06-17,2022-06-22,9,24,|sun|sat,0
2276,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-07-01,2022-07-01,2022-07-01,2022-07-01,0,24,,1
2277,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-07-02,2022-07-02,2022-07-02,2022-07-02,0,24,,1
2278,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-07-03,2022-07-03,2022-07-03,2022-07-03,0,24,,1
2279,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2022-07-07,2022-07-07,2022-07-07,2022-07-07,0,24,,1
2280,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-07-08,2022-07-08,2022-07-08,2022-07-08,0,24,,1
2281,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-09,2022-07-09,2022-07-09,2022-07-09,0,24,,1
2282,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-10,2022-07-10,2022-07-10,2022-07-10,0,24,,1
2283,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-07-12,2022-07-12,2022-07-12,2022-07-12,0,24,,1
2284,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-07-13,2022-07-13,2022-07-13,2022-07-13,0,24,,1
2285,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2022-07-14,2022-07-14,2022-07-14,2022-07-14,0,24,,1
2287,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-15,2022-07-15,2022-07-15,2022-07-15,0,24,,1
2288,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-07-16,2022-07-16,2022-07-16,2022-07-16,0,24,,1
2289,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-17,2022-07-17,2022-07-17,2022-07-17,0,24,,1
2290,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-07-19,2022-07-19,2022-07-19,2022-07-19,0,24,,1
2291,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-07-20,2022-07-20,2022-07-20,2022-07-20,0,24,,1
2292,"물향기-해설프로그램(개인,단체)",오전10시,80명/일,80,4,2022-07-21,2022-07-21,2022-07-21,2022-07-21,0,24,,1
2293,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-22,2022-07-22,2022-07-22,2022-07-22,0,24,,1
2294,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-23,2022-07-23,2022-07-23,2022-07-23,0,24,,1
2295,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-07-26,2022-07-26,2022-07-26,2022-07-26,0,24,,1
2296,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2022-07-27,2022-07-27,2022-07-27,2022-07-27,0,24,,1
2297,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2022-07-28,2022-07-28,2022-07-28,2022-07-28,0,24,,1
2298,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-30,2022-07-30,2022-07-30,2022-07-30,0,24,,1
2299,민물고기 생태학습관,생태학습관 단체관람,500명/일,40,1,2022-07-01,2022-08-12,2022-07-01,2022-08-12,0,24,|mon,1
2301,물향기-체험프로그램(가족)-Not used,(10시 유아가족) 조물조물_8/2,20명/일,5,2,2022-08-13,2022-08-13,2022-07-04,2022-08-31,10,24,,1
2302,물향기-체험프로그램(가족)-Not used,(10시 유아가족) 조물조물_8/4,20명/일,5,2,2022-08-27,2022-08-27,2022-07-04,2022-08-31,10,24,,1
2303,물향기-체험프로그램(개인-비대면)-Not used,<14시 개인> 물향기에코티어링 - 8 월,20명/일,8,2,2022-08-01,2022-08-31,2022-07-04,2022-08-31,10,24,|sun|mon|wed|fri|sat,1
2304,물향기-체험프로그램(가족)-Not used,<14시  초등가족> 목공예 - 8/2,20명/일,5,2,2022-08-13,2022-08-13,2022-07-04,2022-08-31,10,24,,1
2511,물향기-체험프로그램(가족)-Not used,<14시 초등가족> 목공예 12/2,16명/일,5,2,2022-12-10,2022-12-10,2022-11-07,2022-12-31,10,24,,1
1814,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-22,2020-11-22,2020-11-22,2020-11-22,0,24,,1
1815,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,0,4,2020-11-24,2020-11-24,2020-11-24,2020-11-24,0,24,,1
1816,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-11-25,2020-11-25,2020-11-25,2020-11-25,0,24,,1
1817,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,0,4,2020-11-26,2020-11-26,2020-11-26,2020-11-26,0,24,,1
1818,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,0,4,2020-11-27,2020-11-27,2020-11-27,2020-11-27,0,24,,1
1819,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,0,4,2020-11-28,2020-11-28,2020-11-28,2020-11-28,0,24,,1
1820,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,0,4,2020-11-29,2020-11-29,2020-11-29,2020-11-29,0,24,,1
1847,물향기-체험프로그램(개인-비대면)-Not used,가족-물향기에코티어링(비대면활동프로그램),5명/일,0,0,2021-04-01,2021-04-01,2021-04-01,2021-04-01,0,24,,1
1861,물향기-체험프로그램(개인-비대면)-Not used,가족-물향기에코티어링(비대면활동프로그램),5명/일,8,0,2021-04-06,2021-04-06,2021-04-06,2021-04-06,0,24,,1
1862,물향기-체험프로그램(개인-비대면)-Not used,가족-물향기에코티어링(비대면활동프로그램),5명/일,8,0,2021-04-08,2021-04-08,2021-04-08,2021-04-08,0,24,,1
1863,물향기-체험프로그램(개인-비대면)-Not used,오전10시-물향기에코티어링(비대면활동프로그램),19명/일,4,2,2021-04-13,2021-05-31,2021-04-13,2021-05-31,0,24,|sun|mon|wed|fri|sat,1
1865,물향기-체험프로그램(개인-비대면)-Not used,오후2시-물향기에코티어링(비대면활동프로그램),19명/일,4,2,2021-04-20,2021-04-20,2021-04-20,2021-04-20,0,24,|sun|mon|wed|fri|sat,1
1866,물향기-체험프로그램(개인-비대면)-Not used,오후2시-물향기에코티어링(비대면활동프로그램),19명/일,4,2,2021-04-22,2021-04-22,2021-04-22,2021-04-22,0,24,|sun|mon|wed|fri|sat,1
1884,연인산 숲체험프로그램,오전[10:00],1명/일,10,10,2021-04-06,2021-04-06,2021-04-06,2021-04-06,0,24,,0
1885,연인산 숲체험프로그램,오전[10:00],1명/일,10,10,2021-04-09,2021-04-09,2021-04-09,2021-04-09,0,24,,0
1886,농어촌체험투어,오전[10:00],1명/일,10,10,2021-04-09,2021-04-09,2021-04-09,2021-04-09,0,24,,0
1887,연인산 숲체험프로그램,오전[10:00],1명/일,10,5,2021-04-10,2021-04-10,2021-04-10,2021-04-10,0,24,,0
1889,연인산 숲체험프로그램,오전[10:00],1명/일,10,10,2021-04-13,2021-04-13,2021-04-13,2021-04-13,0,24,,0
